Gene stable ID	Human gene stable ID	Human homology type
ENSPANG00000045894		
ENSPANG00000050129		
ENSPANG00000021778	ENSG00000131059	ortholog_one2one
ENSPANG00000017004	ENSG00000159593	ortholog_one2one
ENSPANG00000049693	ENSG00000119737	ortholog_one2one
ENSPANG00000023972	ENSG00000115137	ortholog_one2one
ENSPANG00000012789	ENSG00000173275	ortholog_one2one
ENSPANG00000019450	ENSG00000129083	ortholog_one2one
ENSPANG00000008237	ENSG00000119147	ortholog_one2one
ENSPANG00000015594		
ENSPANG00000013571	ENSG00000189326	ortholog_one2one
ENSPANG00000048789		
ENSPANG00000004549	ENSG00000166603	ortholog_one2one
ENSPANG00000040797		
ENSPANG00000044554		
ENSPANG00000045583	ENSG00000213799	ortholog_one2one
ENSPANG00000020115	ENSG00000132470	ortholog_one2one
ENSPANG00000037315		
ENSPANG00000043258		
ENSPANG00000002501	ENSG00000166478	ortholog_one2one
ENSPANG00000038364	ENSG00000178021	ortholog_one2one
ENSPANG00000013298	ENSG00000154856	ortholog_one2one
ENSPANG00000044819		
ENSPANG00000037819		
ENSPANG00000051209		
ENSPANG00000042424		
ENSPANG00000044717		
ENSPANG00000011444	ENSG00000105371	ortholog_one2one
ENSPANG00000049810	ENSG00000155858	ortholog_one2many
ENSPANG00000021567	ENSG00000204889	ortholog_one2one
ENSPANG00000017147	ENSG00000100485	ortholog_one2one
ENSPANG00000004047	ENSG00000110906	ortholog_one2one
ENSPANG00000009965	ENSG00000111405	ortholog_one2one
ENSPANG00000030497		
ENSPANG00000045225		
ENSPANG00000005031	ENSG00000250565	ortholog_one2one
ENSPANG00000025329	ENSG00000165280	ortholog_one2one
ENSPANG00000050385		
ENSPANG00000043633		
ENSPANG00000038705		
ENSPANG00000002579		
ENSPANG00000041537		
ENSPANG00000047398		
ENSPANG00000044338		
ENSPANG00000049046		
ENSPANG00000040538		
ENSPANG00000025404	ENSG00000262874	ortholog_one2one
ENSPANG00000016771	ENSG00000162670	ortholog_one2one
ENSPANG00000007195	ENSG00000198176	ortholog_one2one
ENSPANG00000003434		
ENSPANG00000046697		
ENSPANG00000014669	ENSG00000171150	ortholog_one2many
ENSPANG00000029360		
ENSPANG00000019544	ENSG00000152527	ortholog_one2one
ENSPANG00000046768		
ENSPANG00000021369	ENSG00000175832	ortholog_one2one
ENSPANG00000047566	ENSG00000180739	ortholog_one2one
ENSPANG00000050506		
ENSPANG00000005453	ENSG00000162191	ortholog_one2one
ENSPANG00000040413		
ENSPANG00000048931		
ENSPANG00000043060	ENSG00000163792	ortholog_one2one
ENSPANG00000019176	ENSG00000181333	ortholog_one2one
ENSPANG00000039784	ENSG00000130222	ortholog_one2one
ENSPANG00000014757		
ENSPANG00000038768		
ENSPANG00000044701		
ENSPANG00000030418		
ENSPANG00000042383		
ENSPANG00000003793		
ENSPANG00000041532		
ENSPANG00000007975	ENSG00000086712	ortholog_one2one
ENSPANG00000024243	ENSG00000071051	ortholog_one2one
ENSPANG00000043050		
ENSPANG00000000369	ENSG00000124205	ortholog_one2one
ENSPANG00000037399		
ENSPANG00000045161		
ENSPANG00000029989		
ENSPANG00000011400	ENSG00000127526	ortholog_one2one
ENSPANG00000023934		
ENSPANG00000025328	ENSG00000221829	ortholog_one2one
ENSPANG00000040490		
ENSPANG00000024017	ENSG00000198795	ortholog_one2one
ENSPANG00000050639		
ENSPANG00000017406	ENSG00000197535	ortholog_one2many
ENSPANG00000045682		
ENSPANG00000050757		
ENSPANG00000013247		
ENSPANG00000038651		
ENSPANG00000034765	ENSG00000173917	ortholog_one2one
ENSPANG00000037373		
ENSPANG00000002531	ENSG00000105676	ortholog_one2one
ENSPANG00000033494		
ENSPANG00000020472	ENSG00000108950	ortholog_one2one
ENSPANG00000000210	ENSG00000160613	ortholog_one2one
ENSPANG00000047853		
ENSPANG00000024115	ENSG00000101222	ortholog_one2one
ENSPANG00000044502		
ENSPANG00000044049	ENSG00000205502	ortholog_one2many
ENSPANG00000012626		
ENSPANG00000036185		
ENSPANG00000023935	ENSG00000183011	ortholog_one2one
ENSPANG00000037984	ENSG00000243147	ortholog_one2one
ENSPANG00000042836		
ENSPANG00000038457		
ENSPANG00000050767		
ENSPANG00000031035		
ENSPANG00000023548	ENSG00000109016	ortholog_one2one
ENSPANG00000002833		
ENSPANG00000018370	ENSG00000157020	ortholog_one2many
ENSPANG00000049772		
ENSPANG00000043514		
ENSPANG00000015119	ENSG00000186009	ortholog_one2one
ENSPANG00000029359	ENSG00000221803	ortholog_one2one
ENSPANG00000042026		
ENSPANG00000038495		
ENSPANG00000043422		
ENSPANG00000020745	ENSG00000165806	ortholog_one2one
ENSPANG00000043954		
ENSPANG00000013711		
ENSPANG00000038201		
ENSPANG00000010772	ENSG00000242612	ortholog_one2one
ENSPANG00000044165		
ENSPANG00000031119		
ENSPANG00000040075		
ENSPANG00000007399	ENSG00000171174	ortholog_one2many
ENSPANG00000012975	ENSG00000110719	ortholog_one2one
ENSPANG00000044367		
ENSPANG00000005199	ENSG00000134369	ortholog_one2one
ENSPANG00000047160		
ENSPANG00000041282		
ENSPANG00000030191	ENSG00000175701	ortholog_one2one
ENSPANG00000044050		
ENSPANG00000023584	ENSG00000101361	ortholog_one2one
ENSPANG00000042919		
ENSPANG00000023937	ENSG00000182224	ortholog_one2one
ENSPANG00000030713		
ENSPANG00000021275	ENSG00000089280	ortholog_one2one
ENSPANG00000044854	ENSG00000147872	ortholog_one2one
ENSPANG00000050845		
ENSPANG00000017594	ENSG00000100258	ortholog_one2one
ENSPANG00000049833		
ENSPANG00000044941		
ENSPANG00000005324	ENSG00000135090	ortholog_one2one
ENSPANG00000021374	ENSG00000131467	ortholog_one2one
ENSPANG00000040759		
ENSPANG00000016448	ENSG00000129084	ortholog_one2one
ENSPANG00000040415		
ENSPANG00000045332		
ENSPANG00000020736	ENSG00000136478	ortholog_one2one
ENSPANG00000031278		
ENSPANG00000049192		
ENSPANG00000039725		
ENSPANG00000046437		
ENSPANG00000049238		
ENSPANG00000011166	ENSG00000124227	ortholog_one2one
ENSPANG00000044902		
ENSPANG00000025001	ENSG00000135631	ortholog_one2one
ENSPANG00000030600	ENSG00000169738	ortholog_one2one
ENSPANG00000041944		
ENSPANG00000050928		
ENSPANG00000014876	ENSG00000126903	ortholog_one2one
ENSPANG00000037167		
ENSPANG00000046702	ENSG00000197134	ortholog_one2one
ENSPANG00000047498		
ENSPANG00000041627		
ENSPANG00000009761	ENSG00000185974	ortholog_one2one
ENSPANG00000021271	ENSG00000168658	ortholog_one2one
ENSPANG00000025229	ENSG00000164975	ortholog_one2one
ENSPANG00000012187	ENSG00000173992	ortholog_one2one
ENSPANG00000043077		
ENSPANG00000029385		
ENSPANG00000037998	ENSG00000122852	ortholog_one2many
ENSPANG00000037998	ENSG00000185303	ortholog_one2many
ENSPANG00000046476		
ENSPANG00000019124	ENSG00000149313	ortholog_one2one
ENSPANG00000039583		
ENSPANG00000012185	ENSG00000213445	ortholog_one2one
ENSPANG00000039639	ENSG00000142233	ortholog_one2one
ENSPANG00000043902	ENSG00000118271	ortholog_one2one
ENSPANG00000022847		
ENSPANG00000009096		
ENSPANG00000003852		
ENSPANG00000012504	ENSG00000156504	ortholog_one2one
ENSPANG00000006048	ENSG00000115993	ortholog_one2one
ENSPANG00000045223		
ENSPANG00000019280	ENSG00000249961	ortholog_one2one
ENSPANG00000004603	ENSG00000005175	ortholog_one2one
ENSPANG00000045415		
ENSPANG00000040588		
ENSPANG00000025858	ENSG00000167110	ortholog_one2one
ENSPANG00000041126	ENSG00000108474	ortholog_one2one
ENSPANG00000004631	ENSG00000269743	ortholog_one2one
ENSPANG00000049331		
ENSPANG00000017791	ENSG00000105143	ortholog_one2one
ENSPANG00000042142		
ENSPANG00000015603	ENSG00000175906	ortholog_one2one
ENSPANG00000004441	ENSG00000181035	ortholog_one2one
ENSPANG00000039832		
ENSPANG00000040503		
ENSPANG00000046318	ENSG00000176920	ortholog_one2one
ENSPANG00000025727	ENSG00000070214	ortholog_one2one
ENSPANG00000049909	ENSG00000178307	ortholog_one2one
ENSPANG00000024687		
ENSPANG00000015193		
ENSPANG00000024605	ENSG00000074660	ortholog_one2one
ENSPANG00000050168		
ENSPANG00000041681		
ENSPANG00000047511		
ENSPANG00000047817		
ENSPANG00000049290		
ENSPANG00000022090	ENSG00000188760	ortholog_one2one
ENSPANG00000003969	ENSG00000130733	ortholog_one2one
ENSPANG00000045850		
ENSPANG00000048131		
ENSPANG00000042845		
ENSPANG00000045168		
ENSPANG00000016045	ENSG00000101336	ortholog_one2one
ENSPANG00000021811	ENSG00000074842	ortholog_one2one
ENSPANG00000019561	ENSG00000131355	ortholog_one2one
ENSPANG00000045487	ENSG00000188581	ortholog_one2many
ENSPANG00000045487	ENSG00000221852	ortholog_one2many
ENSPANG00000045487	ENSG00000221880	ortholog_one2many
ENSPANG00000038557		
ENSPANG00000048011		
ENSPANG00000043152		
ENSPANG00000011938	ENSG00000007350	ortholog_one2one
ENSPANG00000033438		
ENSPANG00000019005	ENSG00000169733	ortholog_one2one
ENSPANG00000009863	ENSG00000102908	ortholog_one2one
ENSPANG00000002888	ENSG00000166848	ortholog_one2one
ENSPANG00000044325		
ENSPANG00000033213		
ENSPANG00000025969		
ENSPANG00000029888		
ENSPANG00000038644		
ENSPANG00000045039		
ENSPANG00000042516		
ENSPANG00000017420	ENSG00000101343	ortholog_one2one
ENSPANG00000009064	ENSG00000168397	ortholog_one2one
ENSPANG00000012274		
ENSPANG00000049655		
ENSPANG00000019732	ENSG00000197714	ortholog_one2one
ENSPANG00000047063		
ENSPANG00000041889	ENSG00000180785	ortholog_one2one
ENSPANG00000050512		
ENSPANG00000046231	ENSG00000283644	ortholog_one2one
ENSPANG00000011038		
ENSPANG00000011924		
ENSPANG00000046402		
ENSPANG00000016980	ENSG00000168071	ortholog_one2one
ENSPANG00000047175		
ENSPANG00000037258		
ENSPANG00000030069		
ENSPANG00000050717		
ENSPANG00000014274		
ENSPANG00000009803	ENSG00000118276	ortholog_one2one
ENSPANG00000048124		
ENSPANG00000015939	ENSG00000115963	ortholog_one2one
ENSPANG00000025101	ENSG00000165072	ortholog_one2one
ENSPANG00000005138	ENSG00000167077	ortholog_one2one
ENSPANG00000039794		
ENSPANG00000051069	ENSG00000074590	ortholog_one2one
ENSPANG00000042428		
ENSPANG00000039588		
ENSPANG00000024106	ENSG00000065427	ortholog_one2one
ENSPANG00000018985		
ENSPANG00000042905	ENSG00000160321	ortholog_one2one
ENSPANG00000025840	ENSG00000056586	ortholog_one2one
ENSPANG00000018672	ENSG00000163171	ortholog_one2one
ENSPANG00000026979		
ENSPANG00000042611		
ENSPANG00000039200		
ENSPANG00000031916		
ENSPANG00000043850		
ENSPANG00000036999	ENSG00000132872	ortholog_one2one
ENSPANG00000040796		
ENSPANG00000002535	ENSG00000149591	ortholog_one2one
ENSPANG00000013039	ENSG00000251992	ortholog_one2one
ENSPANG00000039020		
ENSPANG00000043372	ENSG00000144488	ortholog_one2one
ENSPANG00000050097		
ENSPANG00000003161	ENSG00000105671	ortholog_one2one
ENSPANG00000047458	ENSG00000138593	ortholog_one2many
ENSPANG00000042208		
ENSPANG00000049918		
ENSPANG00000046763		
ENSPANG00000025103	ENSG00000230453	ortholog_one2one
ENSPANG00000014055	ENSG00000162951	ortholog_one2one
ENSPANG00000038754	ENSG00000117298	ortholog_one2many
ENSPANG00000020455	ENSG00000165355	ortholog_one2one
ENSPANG00000050386		
ENSPANG00000021527		
ENSPANG00000006539	ENSG00000166788	ortholog_one2one
ENSPANG00000047301	ENSG00000178229	ortholog_one2one
ENSPANG00000049621		
ENSPANG00000043113		
ENSPANG00000022170	ENSG00000108506	ortholog_one2one
ENSPANG00000048095		
ENSPANG00000039584		
ENSPANG00000037887		
ENSPANG00000047363		
ENSPANG00000049729	ENSG00000255378	ortholog_one2many
ENSPANG00000049729	ENSG00000255251	ortholog_one2many
ENSPANG00000017123	ENSG00000105376	ortholog_one2one
ENSPANG00000047096		
ENSPANG00000042196		
ENSPANG00000037266		
ENSPANG00000045635		
ENSPANG00000039830		
ENSPANG00000002075	ENSG00000207755	ortholog_one2one
ENSPANG00000039051		
ENSPANG00000000042		
ENSPANG00000049007		
ENSPANG00000014929	ENSG00000067177	ortholog_one2one
ENSPANG00000019359	ENSG00000008869	ortholog_one2one
ENSPANG00000023709	ENSG00000166582	ortholog_one2one
ENSPANG00000007559		
ENSPANG00000045641		
ENSPANG00000016243	ENSG00000175318	ortholog_one2one
ENSPANG00000046204		
ENSPANG00000050711		
ENSPANG00000029227		
ENSPANG00000047267		
ENSPANG00000002256		
ENSPANG00000036971		
ENSPANG00000021071	ENSG00000142453	ortholog_one2one
ENSPANG00000049253	ENSG00000034152	ortholog_one2one
ENSPANG00000044937		
ENSPANG00000010917		
ENSPANG00000025475	ENSG00000196092	ortholog_one2one
ENSPANG00000025238	ENSG00000155875	ortholog_one2one
ENSPANG00000004042	ENSG00000167333	ortholog_one2one
ENSPANG00000012606	ENSG00000174444	ortholog_one2many
ENSPANG00000039988	ENSG00000207725	ortholog_one2one
ENSPANG00000046762		
ENSPANG00000046160		
ENSPANG00000051045		
ENSPANG00000012421		
ENSPANG00000008565	ENSG00000186572	ortholog_one2many
ENSPANG00000008565	ENSG00000198129	ortholog_one2many
ENSPANG00000034354	ENSG00000254901	ortholog_one2one
ENSPANG00000043892		
ENSPANG00000011655		
ENSPANG00000037637		
ENSPANG00000013958	ENSG00000130300	ortholog_one2one
ENSPANG00000049452	ENSG00000137824	ortholog_one2many
ENSPANG00000044472		
ENSPANG00000042186		
ENSPANG00000023938	ENSG00000170004	ortholog_one2one
ENSPANG00000005691		
ENSPANG00000014342	ENSG00000167680	ortholog_one2one
ENSPANG00000024219	ENSG00000163026	ortholog_one2one
ENSPANG00000017786	ENSG00000165509	ortholog_one2one
ENSPANG00000004731		
ENSPANG00000049361	ENSG00000134443	ortholog_one2one
ENSPANG00000041661	ENSG00000176887	ortholog_one2one
ENSPANG00000044949		
ENSPANG00000049870		
ENSPANG00000022096	ENSG00000150556	ortholog_one2one
ENSPANG00000039846		
ENSPANG00000050902		
ENSPANG00000009089	ENSG00000082146	ortholog_one2one
ENSPANG00000047159		
ENSPANG00000012856	ENSG00000131845	ortholog_one2one
ENSPANG00000002599		
ENSPANG00000017209	ENSG00000132341	ortholog_one2one
ENSPANG00000041590	ENSG00000278057	ortholog_one2one
ENSPANG00000041060		
ENSPANG00000030375		
ENSPANG00000037159		
ENSPANG00000026330		
ENSPANG00000047615	ENSG00000186562	ortholog_one2many
ENSPANG00000047615	ENSG00000186599	ortholog_one2many
ENSPANG00000040024	ENSG00000244437	ortholog_many2many
ENSPANG00000040024	ENSG00000224041	ortholog_many2many
ENSPANG00000013037		
ENSPANG00000020790	ENSG00000197893	ortholog_one2one
ENSPANG00000048602		
ENSPANG00000041739		
ENSPANG00000010975	ENSG00000160994	ortholog_one2one
ENSPANG00000041432		
ENSPANG00000013469	ENSG00000147255	ortholog_one2many
ENSPANG00000017422	ENSG00000198646	ortholog_one2one
ENSPANG00000044815		
ENSPANG00000050166		
ENSPANG00000037912		
ENSPANG00000045966		
ENSPANG00000039129		
ENSPANG00000047182		
ENSPANG00000038554		
ENSPANG00000023707	ENSG00000187688	ortholog_one2many
ENSPANG00000016851		
ENSPANG00000019096	ENSG00000160062	ortholog_one2one
ENSPANG00000049356	ENSG00000101216	ortholog_one2one
ENSPANG00000029410	ENSG00000150540	ortholog_one2one
ENSPANG00000046782		
ENSPANG00000038819		
ENSPANG00000010906	ENSG00000166801	ortholog_one2one
ENSPANG00000010053	ENSG00000083520	ortholog_one2one
ENSPANG00000037501		
ENSPANG00000025838	ENSG00000011454	ortholog_one2one
ENSPANG00000050611		
ENSPANG00000035946		
ENSPANG00000011057	ENSG00000153574	ortholog_one2one
ENSPANG00000042230		
ENSPANG00000019233	ENSG00000166501	ortholog_one2one
ENSPANG00000046553		
ENSPANG00000008999	ENSG00000126012	ortholog_one2one
ENSPANG00000040625		
ENSPANG00000031829		
ENSPANG00000043457		
ENSPANG00000004809	ENSG00000169340	ortholog_one2one
ENSPANG00000038815		
ENSPANG00000044098		
ENSPANG00000038290		
ENSPANG00000043083		
ENSPANG00000048067		
ENSPANG00000026032	ENSG00000148248	ortholog_one2one
ENSPANG00000045052		
ENSPANG00000040826		
ENSPANG00000038731		
ENSPANG00000019957	ENSG00000100253	ortholog_one2one
ENSPANG00000032153		
ENSPANG00000011135	ENSG00000102076	ortholog_one2one
ENSPANG00000043425		
ENSPANG00000011510		
ENSPANG00000037400	ENSG00000138593	ortholog_one2many
ENSPANG00000047709		
ENSPANG00000041860		
ENSPANG00000039453	ENSG00000115762	ortholog_one2many
ENSPANG00000007343	ENSG00000141431	ortholog_one2one
ENSPANG00000050753		
ENSPANG00000021375	ENSG00000131480	ortholog_one2one
ENSPANG00000037006		
ENSPANG00000022455	ENSG00000122861	ortholog_one2one
ENSPANG00000041705		
ENSPANG00000051121		
ENSPANG00000039024	ENSG00000276158	ortholog_one2one
ENSPANG00000044848		
ENSPANG00000050181	ENSG00000254737	ortholog_many2many
ENSPANG00000050181	ENSG00000236981	ortholog_many2many
ENSPANG00000043098		
ENSPANG00000039635		
ENSPANG00000017260	ENSG00000110497	ortholog_one2one
ENSPANG00000050610		
ENSPANG00000000790		
ENSPANG00000050987		
ENSPANG00000008083	ENSG00000130844	ortholog_one2one
ENSPANG00000047356		
ENSPANG00000041487		
ENSPANG00000021550		
ENSPANG00000050267		
ENSPANG00000044296		
ENSPANG00000038357		
ENSPANG00000025990	ENSG00000107290	ortholog_one2one
ENSPANG00000010319	ENSG00000177483	ortholog_one2one
ENSPANG00000041365		
ENSPANG00000021895	ENSG00000167258	ortholog_one2one
ENSPANG00000039187		
ENSPANG00000049481	ENSG00000182634	ortholog_one2many
ENSPANG00000038176		
ENSPANG00000000511	ENSG00000284567	ortholog_one2one
ENSPANG00000046261		
ENSPANG00000050424		
ENSPANG00000035282		
ENSPANG00000042426	ENSG00000176261	ortholog_one2many
ENSPANG00000038895	ENSG00000152433	ortholog_one2one
ENSPANG00000015920	ENSG00000162975	ortholog_one2one
ENSPANG00000045250		
ENSPANG00000038522		
ENSPANG00000044868		
ENSPANG00000000268	ENSG00000124302	ortholog_one2one
ENSPANG00000039958		
ENSPANG00000048464		
ENSPANG00000040107		
ENSPANG00000050523	ENSG00000234560	ortholog_one2many
ENSPANG00000033707	ENSG00000207758	ortholog_one2one
ENSPANG00000049563		
ENSPANG00000042165		
ENSPANG00000038034	ENSG00000171236	ortholog_one2one
ENSPANG00000019177	ENSG00000073921	ortholog_one2one
ENSPANG00000029343		
ENSPANG00000044254		
ENSPANG00000038386	ENSG00000123569	ortholog_one2one
ENSPANG00000043410		
ENSPANG00000010011	ENSG00000137760	ortholog_one2one
ENSPANG00000005355	ENSG00000206622	ortholog_one2many
ENSPANG00000005355	ENSG00000212206	ortholog_one2many
ENSPANG00000014024	ENSG00000216060	ortholog_one2one
ENSPANG00000046345	ENSG00000138593	ortholog_one2many
ENSPANG00000044143		
ENSPANG00000037864	ENSG00000047346	ortholog_one2many
ENSPANG00000018765	ENSG00000162981	ortholog_one2one
ENSPANG00000041707		
ENSPANG00000014852	ENSG00000101608	ortholog_one2one
ENSPANG00000049594		
ENSPANG00000043043		
ENSPANG00000046746		
ENSPANG00000012199		
ENSPANG00000024874	ENSG00000187764	ortholog_one2one
ENSPANG00000009045	ENSG00000179271	ortholog_one2one
ENSPANG00000043762		
ENSPANG00000037658		
ENSPANG00000046045		
ENSPANG00000007757	ENSG00000207784	ortholog_one2one
ENSPANG00000039828		
ENSPANG00000021818	ENSG00000171532	ortholog_one2one
ENSPANG00000024990	ENSG00000185220	ortholog_one2many
ENSPANG00000037589		
ENSPANG00000007277	ENSG00000128011	ortholog_one2one
ENSPANG00000048987		
ENSPANG00000046190		
ENSPANG00000031610		
ENSPANG00000009601	ENSG00000059122	ortholog_one2one
ENSPANG00000024643	ENSG00000230246	ortholog_many2many
ENSPANG00000024643	ENSG00000177910	ortholog_many2many
ENSPANG00000024643	ENSG00000275969	ortholog_many2many
ENSPANG00000024643	ENSG00000276040	ortholog_many2many
ENSPANG00000024643	ENSG00000276581	ortholog_many2many
ENSPANG00000024643	ENSG00000204849	ortholog_many2many
ENSPANG00000024643	ENSG00000185775	ortholog_many2many
ENSPANG00000014554	ENSG00000168411	ortholog_one2one
ENSPANG00000050450		
ENSPANG00000040977		
ENSPANG00000011626		
ENSPANG00000004789	ENSG00000101812	ortholog_one2one
ENSPANG00000019798	ENSG00000214456	ortholog_one2one
ENSPANG00000041451		
ENSPANG00000009876	ENSG00000182220	ortholog_one2one
ENSPANG00000042927	ENSG00000250036	ortholog_one2many
ENSPANG00000042927	ENSG00000239862	ortholog_one2many
ENSPANG00000011765	ENSG00000156500	ortholog_one2one
ENSPANG00000050905		
ENSPANG00000040395		
ENSPANG00000047982		
ENSPANG00000046182		
ENSPANG00000048803		
ENSPANG00000047372	ENSG00000260458	ortholog_one2many
ENSPANG00000047372	ENSG00000184185	ortholog_one2many
ENSPANG00000036928	ENSG00000186417	ortholog_one2many
ENSPANG00000040750		
ENSPANG00000038626	ENSG00000137824	ortholog_one2many
ENSPANG00000024606		
ENSPANG00000014823		
ENSPANG00000045987	ENSG00000138593	ortholog_one2many
ENSPANG00000005423	ENSG00000152128	ortholog_one2one
ENSPANG00000050679		
ENSPANG00000033346	ENSG00000163191	ortholog_one2many
ENSPANG00000006809	ENSG00000142512	ortholog_one2one
ENSPANG00000000110		
ENSPANG00000036957		
ENSPANG00000042244		
ENSPANG00000041604		
ENSPANG00000020840	ENSG00000188785	ortholog_one2one
ENSPANG00000001210		
ENSPANG00000008396	ENSG00000115183	ortholog_one2one
ENSPANG00000009621		
ENSPANG00000015029		
ENSPANG00000024152	ENSG00000125247	ortholog_one2one
ENSPANG00000045331		
ENSPANG00000008797	ENSG00000171863	ortholog_one2many
ENSPANG00000043652		
ENSPANG00000050500		
ENSPANG00000008162	ENSG00000162076	ortholog_one2one
ENSPANG00000001887	ENSG00000188124	ortholog_one2many
ENSPANG00000047126		
ENSPANG00000043156		
ENSPANG00000037031		
ENSPANG00000022456		
ENSPANG00000007353	ENSG00000166473	ortholog_one2one
ENSPANG00000050873		
ENSPANG00000041619		
